repo_name,file_name,alert,commit,state,prev_count,cur_count,file
Geoportail-Luxembourg/geoportailv3,geoportal/geoportailv3_geoportal/views/routing.py,too-many-branches,5f919ee341e7a79260f1dbba16b2425266b13cc7,removed,1,0,geoportal/geoportailv3_geoportal/views/routing.py
kobotoolbox/kobocat,onadata/apps/logger/views.py,too-many-branches,425f255d98602cd9a0f27ed54b97ae41cf50eb6b,added,0,1,onadata/apps/logger/views.py
kobotoolbox/kobocat,onadata/apps/logger/views.py,too-many-branches,f5d76adb10f371001a8204dd399b73c89d6faa3d,removed,1,0,onadata/apps/logger/views.py
numba/numba,numba/cuda/compiler.py,too-many-branches,4e3a170858aab3c6f729e7545f6258d4638a85bf,added,0,1,numba/cuda/compiler.py
numba/numba,numba/cuda/compiler.py,too-many-branches,0310683759e62e378ec184a31e419b803e23ab93,removed,1,0,numba/cuda/compiler.py
numba/numba,numba/cuda/compiler.py,too-many-branches,79057320edde89f4c0adc6c8921ff9f60dcbf352,added,0,1,numba/cuda/compiler.py
numba/numba,numba/cuda/compiler.py,too-many-branches,d40946cb9f668b89a310433f053bdb406b839d4b,removed,1,0,numba/cuda/compiler.py
isard-vdi/isard,api/src/api/views/VpnViews.py,too-many-branches,5075b0825ba34972f87ca7b1f576a7eff37a4117,removed,1,0,api/src/api/views/VpnViews.py
mdiller/MangoByte,cogs/admin.py,too-many-branches,73809feea945f73240a5e33676937d35c0da5f84,added,0,1,cogs/admin.py
mdiller/MangoByte,cogs/admin.py,too-many-branches,13ab3b6851d0547d4babde81b2637f1d9440c397,removed,1,0,cogs/admin.py
mdiller/MangoByte,cogs/admin.py,too-many-branches,1674d83b65cb2968c2b7a8bfcd986790aa31beaf,added,0,1,cogs/admin.py
mdiller/MangoByte,cogs/admin.py,too-many-branches,3d7c61cc891c400bb5ed7502b92eb3a603819516,removed,1,0,cogs/admin.py
mdiller/MangoByte,cogs/admin.py,too-many-branches,ae89320a25a1b517a368e26cdbdc2cd546c69b3e,added,0,1,cogs/admin.py
mdiller/MangoByte,cogs/admin.py,too-many-branches,ee8c90701d8c8e909f11eabe7fa4d79929c3c33f,removed,1,0,cogs/admin.py
dart-lang/sdk,tools/linux_dist_support/create_debian_packages.py,too-many-branches,c9d2394c02f6c1870eb1737cc643dc786a93ef75,removed,1,0,tools/linux_dist_support/create_debian_packages.py
tweepy/tweepy,tweepy/client.py,too-many-branches,86244c1a82a1852d04f3695b03201363f5d5eafd,removed,1,0,tweepy/client.py
tweepy/tweepy,tweepy/client.py,too-many-branches,abdc6d790138704e657232868f808d59e624ff10,added,0,1,tweepy/client.py
opencobra/cobrapy,src/cobra/manipulation/delete.py,too-many-branches,b628572aa0a8d35825acbd1502cdf0b8e1023bbc,removed,1,0,src/cobra/manipulation/delete.py
Rapptz/discord.py,discord/interactions.py,too-many-branches,fc64ffdabd7158f91f41347b23b01af7cce40d2a,added,0,1,discord/interactions.py
Rapptz/discord.py,discord/interactions.py,too-many-branches,92d1b4cd2b8cda4bb7f9c39acbf868ee66afaec0,removed,1,0,discord/interactions.py
Rapptz/discord.py,discord/interactions.py,too-many-branches,53ce05b0d01494ef46c165d363ac0cfafa290f14,added,0,1,discord/interactions.py
rackerlabs/django-DefectDojo,dojo/management/commands/migrate_authorization_v2.py,too-many-branches,e045e93c4e28c7414dcd42fbb6d8311da02ba385,removed,1,0,dojo/management/commands/migrate_authorization_v2.py
bryanforbes/Erasmus,erasmus/erasmus.py,too-many-branches,4be0a49d5865c2c53e6431196b5388751cca51f2,added,0,1,erasmus/erasmus.py
bryanforbes/Erasmus,erasmus/erasmus.py,too-many-branches,dd62366908a9e2cbf95f2e38ac87f38b35a22210,removed,1,0,erasmus/erasmus.py
bryanforbes/Erasmus,erasmus/erasmus.py,too-many-branches,49e665b94ae16981297dc400c5e2f321a5acd8fa,added,0,1,erasmus/erasmus.py
bryanforbes/Erasmus,erasmus/erasmus.py,too-many-branches,6a20018f3542007266227ce40d1a16cd4c984d7e,removed,1,0,erasmus/erasmus.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,ebac7e7215c9fa857208840f56fa3bc4354aaec4,added,0,1,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,b8c8a5cf06df0151013c68491767f370521c4902,removed,1,0,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,7eaffbbd3cc8d831095ec6d480a3894824a84776,added,0,1,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,7987ffadb63deb6abd6ea80d849508169ca105f9,removed,1,0,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,5ed11936b7ee9224496ec17fd031dc334f33b140,added,0,1,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,a63428f8d42ea7ec410c04dfb251278346b1f7a7,increase,1,2,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,2431dff25f853fa952ce0d0efe8c2d7330c244d6,removed,2,0,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,5a173e289ca3cc2f675b3edc70679cf03e9963f5,added,0,1,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,928f29075dd16e1624d2fa74631fd42cff67d49c,increase,1,2,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,ca108693aca0bcea99eb3d77e10552fd123aa28c,decrease,2,1,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,c9aec4761cf36f000abc313e4c0f4076feb253f4,increase,1,2,db/dump.py
metabrainz/acousticbrainz-server,db/dump.py,too-many-branches,3c419eb150ea7bd70a91431c82ccd1e6d5c28b56,removed,2,0,db/dump.py
ligo-cbc/pycbc,pycbc/workflow/tmpltbank.py,too-many-branches,404bd3fa0d0db8deca54dbb467b07a9b3841c91e,added,0,1,pycbc/workflow/tmpltbank.py
ligo-cbc/pycbc,pycbc/workflow/tmpltbank.py,too-many-branches,11142c548ee91c37c8819a2f5e81b65f78eac873,removed,1,0,pycbc/workflow/tmpltbank.py
MRChemSoft/mrchem,python/mrchem/api.py,too-many-branches,ce0f6c59fb4df4f7fff4141506c18f27bb351131,added,0,1,python/mrchem/api.py
catapult-project/catapult,dashboard/dashboard/pinpoint/models/quest/read_value.py,too-many-branches,f173ec2b100335b02f292f31f6249abb5da31f38,added,0,1,dashboard/dashboard/pinpoint/models/quest/read_value.py
catapult-project/catapult,dashboard/dashboard/pinpoint/models/quest/read_value.py,too-many-branches,930212befd67a390976fd9dfc5211aacb4446534,removed,1,0,dashboard/dashboard/pinpoint/models/quest/read_value.py
catapult-project/catapult,dashboard/dashboard/pinpoint/models/quest/read_value.py,too-many-branches,48fbf27a09fb2ca4f516629c9020cee731f84c97,added,0,1,dashboard/dashboard/pinpoint/models/quest/read_value.py
catapult-project/catapult,dashboard/dashboard/pinpoint/models/quest/read_value.py,too-many-branches,e999681ef89091d15a27b9dc74ae24b799db282a,removed,1,0,dashboard/dashboard/pinpoint/models/quest/read_value.py
makcedward/nlpaug,nlpaug/flow/pipeline.py,too-many-branches,f585d06be1e419424144ac0880233864090da6ac,added,0,1,nlpaug/flow/pipeline.py
makcedward/nlpaug,nlpaug/flow/pipeline.py,too-many-branches,6f6e044dfc49b155b2642767428d7532d4a1f0e9,removed,1,0,nlpaug/flow/pipeline.py
giampaolo/psutil,scripts/internal/git_pre_commit.py,too-many-branches,39dc44bfa5fbb9500166b3480295379602e5bbc5,added,0,1,scripts/internal/git_pre_commit.py
giampaolo/psutil,scripts/internal/git_pre_commit.py,too-many-branches,54c0648bd1d7552d27c577d65f70c25023001071,removed,1,0,scripts/internal/git_pre_commit.py
giampaolo/psutil,scripts/internal/git_pre_commit.py,too-many-branches,8bd827ff3b32d3594d282f31108a035384f05903,added,0,1,scripts/internal/git_pre_commit.py
giampaolo/psutil,scripts/internal/git_pre_commit.py,too-many-branches,e7ba381b77d24cdfbd1a1a8df9acd02db8e81e54,removed,1,0,scripts/internal/git_pre_commit.py
NeuralEnsemble/python-neo,neo/io/alphaomegaio.py,too-many-branches,136e80004e5978a6bc0dc6ea1eeec9204629cea5,removed,1,0,neo/io/alphaomegaio.py
scikit-learn/scikit-learn,sklearn/semi_supervised/_self_training.py,too-many-branches,138e0557110ffce4175b7f18a683a939e118790a,removed,1,0,sklearn/semi_supervised/_self_training.py
scikit-learn/scikit-learn,sklearn/semi_supervised/_self_training.py,too-many-branches,cef803afa61830afb4193a0a69d334de365915ca,added,0,1,sklearn/semi_supervised/_self_training.py
mozilla/kitsune,kitsune/questions/forms.py,too-many-branches,6d9969e0f2bbc240df57ed3e1421711b407b81b1,added,0,1,kitsune/questions/forms.py
mozilla/kitsune,kitsune/questions/forms.py,too-many-branches,4703755e269c76c90555c94276f14370b2b92e5c,removed,1,0,kitsune/questions/forms.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/migration_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/migration_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/migration_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/migration_service/client.py
engineervix/Bible-Playlist-Generator,tenlists/cli/__main__.py,too-many-branches,ed7621a41281c61103c79cbc181e5aa89c3cf147,removed,1,0,tenlists/cli/__main__.py
Maselkov/GW2Bot,guildwars2/wallet.py,too-many-branches,a9b3c4c3d47b74b97e2a792f6d6a8fb19d639a84,added,0,1,guildwars2/wallet.py
Maselkov/GW2Bot,guildwars2/wallet.py,too-many-branches,da0c4dc4213bade7f5f7c277ce718319f4a0901b,removed,1,0,guildwars2/wallet.py
mozman/ezdxf,src/ezdxf/math/_construct.py,too-many-branches,5e3c51e593651f0add822a64c7224ef5e476c4da,removed,1,0,src/ezdxf/math/_construct.py
GoogleCloudPlatform/gcpdiag,gcpdiag/lint/command.py,too-many-branches,51fb977642725a92b627010a1015a3c39940acee,added,0,1,gcpdiag/lint/command.py
GoogleCloudPlatform/gcpdiag,gcpdiag/lint/command.py,too-many-branches,dc2d39b66f9b46d49d056a8e9afffb49af606595,removed,1,0,gcpdiag/lint/command.py
GoogleCloudPlatform/gcpdiag,gcpdiag/lint/command.py,too-many-branches,ab358c01ba12f7a63853db13332ac69bb2210465,added,0,1,gcpdiag/lint/command.py
tensorflow/similarity,tensorflow_similarity/evaluators/memory_evaluator.py,too-many-branches,60e7c7b541e61e756dbaf7c9051e3dd0c9dd116e,removed,1,0,tensorflow_similarity/evaluators/memory_evaluator.py
gboeing/osmnx,osmnx/elevation.py,too-many-branches,b63e8eab8ae0c53d7946df289f36f4b9518b4f56,added,0,1,osmnx/elevation.py
gboeing/osmnx,osmnx/elevation.py,too-many-branches,2bad443e7476b8878a5cb80118dc0b41150e11cc,removed,1,0,osmnx/elevation.py
geodynamics/burnman,burnman/classes/composition.py,too-many-branches,130b943c0a29a5ee8f329c266076be9874cb45d8,removed,1,0,burnman/classes/composition.py
radiasoft/pykern,pykern/pkunit.py,too-many-branches,8f39a3f15edad189ff049a909ea2520494b01a69,added,0,1,pykern/pkunit.py
radiasoft/pykern,pykern/pkunit.py,too-many-branches,1afc867ba75d6028059ff680c35470c4d6854d91,removed,1,0,pykern/pkunit.py
metabrainz/listenbrainz-server,listenbrainz/db/dump.py,too-many-branches,bff6c23e97e36fa0402571c6021ccd4c5f542666,added,0,1,listenbrainz/db/dump.py
metabrainz/listenbrainz-server,listenbrainz/db/dump.py,too-many-branches,804836d2c96c191047844e7bf2a5998a3442cd03,removed,1,0,listenbrainz/db/dump.py
metabrainz/listenbrainz-server,listenbrainz/db/dump.py,too-many-branches,4b9e70d4f2784a211f247ee717755ed5ba0955f4,added,0,1,listenbrainz/db/dump.py
metabrainz/listenbrainz-server,listenbrainz/db/dump.py,too-many-branches,a8b9f401b41ec19c6887caa11dabc1fff243f39f,removed,1,0,listenbrainz/db/dump.py
demisto/content,Packs/Cybersixgill-ActionableAlerts/Integrations/CybersixgillActionableAlerts/CybersixgillActionableAlerts.py,too-many-branches,dfef91d5570760677223516e0fe6564afa147539,removed,1,0,Packs/Cybersixgill-ActionableAlerts/Integrations/CybersixgillActionableAlerts/CybersixgillActionableAlerts.py
demisto/content,Packs/Cybersixgill-ActionableAlerts/Integrations/CybersixgillActionableAlerts/CybersixgillActionableAlerts.py,too-many-branches,5fb7a041bbb6d62eed516e564c8df27a1c5f5730,added,0,1,Packs/Cybersixgill-ActionableAlerts/Integrations/CybersixgillActionableAlerts/CybersixgillActionableAlerts.py
indico/indico,indico/modules/auth/controllers.py,too-many-branches,75ff919119b46fd13f792f035fb542d653d41b0d,added,0,1,indico/modules/auth/controllers.py
indico/indico,indico/modules/auth/controllers.py,too-many-branches,6482376e847e0336595d9e78a56f393d4eee27b7,removed,1,0,indico/modules/auth/controllers.py
indico/indico,indico/modules/auth/controllers.py,too-many-branches,66ea25baf8fe5861e8779bdf4a2d41258114342f,added,0,1,indico/modules/auth/controllers.py
indico/indico,indico/modules/auth/controllers.py,too-many-branches,5148d30bdd312c289b1dc6524dcd73ead995eece,removed,1,0,indico/modules/auth/controllers.py
fabioz/PyDev.Debugger,pydev_coverage.py,too-many-branches,2ab4ba79c0d6e42109dba4481ddbd5c5d59682d6,added,0,1,pydev_coverage.py
fabioz/PyDev.Debugger,pydev_coverage.py,too-many-branches,47e298499ef19563bb2ef5941a57046a35ae6868,removed,1,0,pydev_coverage.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/featurestore_online_serving_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/featurestore_online_serving_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/featurestore_online_serving_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/featurestore_online_serving_service/client.py
spaam/svtplay-dl,lib/svtplay_dl/service/tv4play.py,too-many-branches,be21f7d695902e7373a4d7fa28e810eb9f2648d9,removed,1,0,lib/svtplay_dl/service/tv4play.py
spaam/svtplay-dl,lib/svtplay_dl/service/tv4play.py,too-many-branches,f5573b1c993ed643f79e9f79ae4a9ea0c6294076,added,0,1,lib/svtplay_dl/service/tv4play.py
spaam/svtplay-dl,lib/svtplay_dl/service/tv4play.py,too-many-branches,6ebdf50d71aca0fa3e7713ee7a7a0a91bb8cc688,removed,1,0,lib/svtplay_dl/service/tv4play.py
spaam/svtplay-dl,lib/svtplay_dl/service/tv4play.py,too-many-branches,0eb5565cad7f7a45b26563b8ac5866ef142a9ba6,added,0,2,lib/svtplay_dl/service/tv4play.py
spaam/svtplay-dl,lib/svtplay_dl/service/tv4play.py,too-many-branches,9d27fe86d162c92ca55cceafbe0678ee1f1f638c,decrease,2,1,lib/svtplay_dl/service/tv4play.py
spaam/svtplay-dl,lib/svtplay_dl/service/tv4play.py,too-many-branches,103ce2f958c755be7a1a344a978eeb8d221242ec,increase,1,2,lib/svtplay_dl/service/tv4play.py
frappe/frappe,frappe/model/document.py,too-many-branches,893588a0cef7e7adf8ecad83e90b8e082a50c734,added,0,1,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,4f304cfc6aa450090f2b9b477e1da73b79640d0a,removed,1,0,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,1c3077b2599540cb698fd6914bce45aa24bfe898,added,0,1,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,d3f768fef9b96c91a7a04e2454ca6d94c1236635,removed,1,0,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,89d63ea82b0fbd2d744aa890d1d49e0ad8804ffa,added,0,1,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,b397ec3858a570e49d3ec424932ab8271c708af8,removed,1,0,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,7abdad3282d5b6584868a0133c0267520beb754d,added,0,1,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,6c8a08d955b0769cce1084019cd9d6d1129a1fac,removed,1,0,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,b8c4eff68a75d549aadfc21ae66cb9c955a55152,added,0,1,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,f66b23b96d4b2a52179c95771f02f3e04c6e2565,removed,1,0,frappe/model/document.py
frappe/frappe,frappe/model/document.py,too-many-branches,23204c0c056cf4b8f286ae070fed98dbeb0e2b49,added,0,1,frappe/model/document.py
kizniche/Mycodo,mycodo/utils/pid_controller_default.py,too-many-branches,8116f18c87fb09d11c1127869d79cbc2fa1c89f0,removed,1,0,mycodo/utils/pid_controller_default.py
ray-project/ray,rllib/execution/rollout_ops.py,too-many-branches,90c6b10498a6753b5196e12cf50ae3d6ef2da939,added,0,1,rllib/execution/rollout_ops.py
ray-project/ray,rllib/execution/rollout_ops.py,too-many-branches,ee41800c16b78282ed75a89f3b879ed8d2fc7481,removed,1,0,rllib/execution/rollout_ops.py
ray-project/ray,rllib/execution/rollout_ops.py,too-many-branches,fb89bf83385f66988e9df73364f7eeb277cfbebf,added,0,1,rllib/execution/rollout_ops.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/prediction_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1/services/prediction_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/prediction_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/prediction_service/client.py
geodynamics/burnman,burnman/tools/chemistry.py,too-many-branches,f721b43e529d3743335783a23a9ea0dddded2894,removed,1,0,burnman/tools/chemistry.py
Neutree/COMTool,COMTool/plugins/base.py,too-many-branches,b835046c8e14fed5e792e5d20d6418a98d7d2520,added,0,1,COMTool/plugins/base.py
Neutree/COMTool,COMTool/plugins/base.py,too-many-branches,352662a370b50ab4b0e7f159a395045f1fa01d68,removed,1,0,COMTool/plugins/base.py
regardscitoyens/twitter-parlementaires,associate_twitter.py,too-many-branches,d7893ce6a261aad05f44e7f19f0b507ae3ffaaea,added,0,1,associate_twitter.py
regardscitoyens/twitter-parlementaires,associate_twitter.py,too-many-branches,725f626a0df0d04543100e39a14ab460c771ae13,removed,1,0,associate_twitter.py
xupingmao/xnote,xutils/cacheutil.py,too-many-branches,c6f6ac501ccfcc68fd209e876b0439a89836b75d,added,0,1,xutils/cacheutil.py
xupingmao/xnote,xutils/cacheutil.py,too-many-branches,8f5c23d6aa15f2c8bbad1a04929f44f12534b869,removed,1,0,xutils/cacheutil.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/dataset_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1/services/dataset_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/dataset_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/dataset_service/client.py
python-poetry/poetry-core,src/poetry/core/_vendor/lark/parser_frontends.py,too-many-branches,0904607b405185a37acb34e77f6d2fe597927e8e,removed,1,0,src/poetry/core/_vendor/lark/parser_frontends.py
timcera/tsgettoolbox,src/tsgettoolbox/ulmo/lcra/hydromet/core.py,too-many-branches,750cb15418f276eb831d4d4517515ee94191802c,removed,1,0,src/tsgettoolbox/ulmo/lcra/hydromet/core.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,632b233eea57c1c59cb76023b042589303674152,added,0,1,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,41b50a9cbddc31f549245c0e896391a4f93cb10b,increase,1,2,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,51991463480d48264b703adadcc7322a3cd99228,decrease,2,1,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,e74d9c4af9bdd78495734853471ef0a9f95b12fb,increase,1,2,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,e56ee3a6404b076bb114a91f9432c7a553ab3538,decrease,2,1,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,721497183725ea22145b94d5b8b5ed0ecd2665ef,increase,1,2,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,577422ef3ae9529d30e29f9a4a78f1592a18dd1e,decrease,2,1,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,a52d08c859dd5b941ae076eb36ccda85930beeb8,increase,1,2,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,19e8467b26a828969653952ed68f81f0d5e9aee3,decrease,2,1,bundlewrap/metadata.py
bundlewrap/bundlewrap,bundlewrap/metadata.py,too-many-branches,e11af341069e5a822d855f9ff808ef288e624b99,removed,1,0,bundlewrap/metadata.py
NeuralEnsemble/python-neo,neo/rawio/spikeglxrawio.py,too-many-branches,a7de06ea993a90da24e45d14d881418ee499880d,added,0,1,neo/rawio/spikeglxrawio.py
NeuralEnsemble/python-neo,neo/rawio/spikeglxrawio.py,too-many-branches,cb5b7a85259ab35f1ecde720089b273ed96cdc09,removed,1,0,neo/rawio/spikeglxrawio.py
NeuralEnsemble/python-neo,neo/rawio/spikeglxrawio.py,too-many-branches,159330d454c996234f6574568178b050c6f7102c,added,0,1,neo/rawio/spikeglxrawio.py
NeuralEnsemble/python-neo,neo/rawio/spikeglxrawio.py,too-many-branches,0970fb96203f0cbe82361f0c064ca33352659b65,removed,1,0,neo/rawio/spikeglxrawio.py
NeuralEnsemble/python-neo,neo/rawio/spikeglxrawio.py,too-many-branches,e1a6cd5e522170dc0626614a6be3728e595de35e,added,0,1,neo/rawio/spikeglxrawio.py
NeuralEnsemble/python-neo,neo/rawio/spikeglxrawio.py,too-many-branches,7b1074b13a1a43503a5d07ef769268ac85bea3ec,increase,1,2,neo/rawio/spikeglxrawio.py
python-attrs/cattrs,src/cattr/converters.py,too-many-branches,a57800b532a7355f74848badb1340e323d54cd53,added,0,1,src/cattr/converters.py
python-attrs/cattrs,src/cattr/converters.py,too-many-branches,51ab22b7d51b42313877ae2bd81d78223e5b1aa8,increase,1,2,src/cattr/converters.py
python-attrs/cattrs,src/cattr/converters.py,too-many-branches,fe21a1dd70871c038322ecb689a43bcdda42975d,removed,2,0,src/cattr/converters.py
wagtail/wagtail,wagtail/snippets/views/snippets.py,too-many-branches,6a84461dbc16e2e6306ad449aaa943a4fe5c202f,added,0,1,wagtail/snippets/views/snippets.py
wagtail/wagtail,wagtail/snippets/views/snippets.py,too-many-branches,588deb93d3f2c19d07de27adc306e1021096662b,increase,1,2,wagtail/snippets/views/snippets.py
wagtail/wagtail,wagtail/snippets/views/snippets.py,too-many-branches,b8a86ac15de331654024f3b4590088f0b88626fc,decrease,2,1,wagtail/snippets/views/snippets.py
wagtail/wagtail,wagtail/snippets/views/snippets.py,too-many-branches,ec70921e52b21c0ab463d1f243a2fc9c64c4e573,removed,1,0,wagtail/snippets/views/snippets.py
HTTPArchive/beta.httparchive.org,main.py,too-many-branches,52f46b49ae41139fb3cd4ce8de17d15c1e2d01ff,added,0,1,main.py
HTTPArchive/beta.httparchive.org,main.py,too-many-branches,f6f071da693d9092e48f3df3e30bc8624392a5cf,removed,1,0,main.py
googleapis/storage-testbench,gcs/object.py,too-many-branches,85e9d6d39d453ac007455e27aafc58045956293e,added,0,2,gcs/object.py
googleapis/storage-testbench,gcs/object.py,too-many-branches,3ca400b01c35c1d61674346861185ccb32d4e2b7,decrease,2,1,gcs/object.py
googleapis/storage-testbench,gcs/object.py,too-many-branches,a81509a78df8a1d457e1eaf7764249a89f8f727b,removed,1,0,gcs/object.py
googleapis/storage-testbench,gcs/object.py,too-many-branches,eef7cbb00fd0781814e052080e61e33206cf08fd,added,0,1,gcs/object.py
google/skia,infra/bots/recipe_modules/checkout/api.py,too-many-branches,2e1cc9a946e1d4db68560c7f5488c00750f418b2,removed,1,0,infra/bots/recipe_modules/checkout/api.py
envoyproxy/envoy,tools/proto_format/proto_sync.py,too-many-branches,de222c3acf1fbf124ca44f50495fc4b8e9aba525,added,0,1,tools/proto_format/proto_sync.py
envoyproxy/envoy,tools/proto_format/proto_sync.py,too-many-branches,6247cec4cc5ec2e6385897ca3b2cbb853b481441,removed,1,0,tools/proto_format/proto_sync.py
envoyproxy/envoy,tools/proto_format/proto_sync.py,too-many-branches,bd346d51816e149eb1b1390164c558357acfa147,added,0,1,tools/proto_format/proto_sync.py
radiasoft/sirepo,sirepo/template/flash.py,too-many-branches,7255c5f4a0a265635b1f257987ea78d6515133bb,added,0,1,sirepo/template/flash.py
radiasoft/sirepo,sirepo/template/flash.py,too-many-branches,adf86aff27c02aa5576d6a0f34f17dffffc49a72,removed,1,0,sirepo/template/flash.py
radiasoft/sirepo,sirepo/template/flash.py,too-many-branches,04aa188d73f1244ec406a414d186146cbcf22015,added,0,1,sirepo/template/flash.py
radiasoft/sirepo,sirepo/template/flash.py,too-many-branches,7a4348ba2f6e6b7fb8bc69214f36d9ee8d387f8d,removed,1,0,sirepo/template/flash.py
dit/dit,dit/algorithms/convex_maximization.py,too-many-branches,6a360589ecc84840ffb2c9687a9202ea75e4191d,removed,1,0,dit/algorithms/convex_maximization.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,4eda33f76002e2f685ee9a7ca8dfe7177e4d6386,added,0,1,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,9cd9580ad9dbb3b34f0975e4f76b2278ad872a2f,increase,1,2,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,392856b290c377d0700d38015b440a7ffd1773f0,increase,2,3,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,aefa4343fa9ed3cde21309ea73ca471851ce0c77,increase,3,4,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,b659764133b00ee3d47eefa1214a5b14125a9ed1,decrease,4,3,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,65e7ce0d49855f636e932697de80565dacc033eb,decrease,3,2,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,ecf639298f7bc9b9e9406a712eb852cb95586c74,decrease,2,1,mne/beamformer/_lcmv.py
mne-tools/mne-python,mne/beamformer/_lcmv.py,too-many-branches,e2150ede1cfbdb44ad64268623a3d55ed87a1702,removed,1,0,mne/beamformer/_lcmv.py
Nitrate/Nitrate,src/tcms/core/utils.py,too-many-branches,05675ba3e2656e8e74c3319f1f3c98c1b5460d49,added,0,1,src/tcms/core/utils.py
Nitrate/Nitrate,src/tcms/core/utils.py,too-many-branches,bc60f5327b1d061f7589cfb7b8da3f62a4c2337c,removed,1,0,src/tcms/core/utils.py
arviz-devs/arviz,arviz/plots/kdeplot.py,too-many-branches,064d4ba0cf3ab0e9a3f464579df06568a11dcffa,added,0,1,arviz/plots/kdeplot.py
arviz-devs/arviz,arviz/plots/kdeplot.py,too-many-branches,422c00b3cc24f3983bea283396bff0195374dcc3,removed,1,0,arviz/plots/kdeplot.py
